Object ID,clusters
a196f711-b516-4089-86d9-0c08b0b9433c,7
1ea92f02-6e82-4aed-8189-65134396ae14,0
ceb36cd8-ea70-4d7e-a3dd-b5ccdbb6ae56,4
696c9b51-a65f-4db8-b0d9-62c290013305,0
30ba342f-e5c0-4799-baea-036226dbe86d,3
51e78c6c-85cc-4ca9-a76a-d254b659813a,0
58bd7642-606e-48a4-9a03-da0b1dfd46d9,3
763a9951-511d-47ce-b853-f0bb4a70f397,0
8a8eeb33-7b91-465e-83ce-f8d2dad1fd6e,1
991a8ce1-43a6-478d-86bc-0b8469aa5df8,5
bc285180-eaf0-4c1d-8ff7-4d021e19491e,1
3bf5eeb3-4131-44d8-baec-61fe5ff0169d,6
fc18fb06-dc47-47cd-ab4c-97eb7fac1cb3,1
17be45f5-21cf-401f-a831-d411ebcc9510,0
0ded818b-36f6-4f98-9916-0fec74a82188,1
795337c6-7d1b-4b8e-b153-9d525148bc3c,1
1d892b24-7d64-45e2-a71c-87c105dd08e2,1
a5ce4dea-7684-4167-98d6-e51fb5d04249,0
77252f2a-33ad-45b1-a9fc-b81f29aaf2ce,4
56b28cf6-8c2d-4a49-81fd-db947ac198ec,5
2aea6866-1b68-43b9-9444-b7b9ea329ad0,1
3976f9e9-8a9a-4ee2-945e-d9e1f18eb479,4
ab0f4b5c-1847-4d57-9dda-565a05122635,1
c5779013-2405-4958-9e91-45e45dd80635,0
415c2f06-c1d1-445a-9311-0e8231e6162c,1
a3609052-2c96-4e6b-b187-7f1128eeef20,0
7931989c-7d06-429c-a8c8-efc92ca4a5ea,0
022b0d63-a99c-458c-bac8-e348c9759b9f,3
7300725c-b709-471d-9d08-9512fe6d5eb5,0
4a31829a-5dcf-4c57-8944-3bb43a28b051,8
ad66019b-23fa-4742-a847-7b0b49f90d92,6
0f4cfb0f-6671-4b21-bfb2-6aeeeeead1e9,6
9e455828-eb49-4d4d-88d9-0589756a9209,4
1a1c9133-cb8b-414b-a21c-e05d6bdb5aa1,3
2621d979-80a3-4a5d-bd86-300e7d9756f7,3
cd42e206-d91c-4652-a336-70ea21d19622,5
937755e4-9581-4c74-960e-5553e95f5cdf,3
d4ddd342-2a2e-4449-b4e5-58893cdafcf4,1
5c928d90-824d-4f5f-87ea-b3db7af293c1,5
eb80c4a1-765b-43f9-a502-8af3107355c5,2
b69f592a-5164-4fd5-ba32-0804a634d04a,1
dab83285-2589-4792-b7ed-48a4d67e7cfd,5
4a6ad1ba-e482-4233-8db5-fe8833bc6b05,0
efa508a3-80ce-4c65-a21c-b15557e50243,6
7c360ed3-9ac0-4d6f-ad13-18391ff1c2ab,0
5378b56c-e99d-4039-b659-17413e81d251,2
e564fd34-f1ea-4c53-aa1e-f88ea16c63ee,4
8d39dcdb-4dfe-4459-b10d-083cdd40af11,0
6da48139-e922-44c9-a6a8-054594703387,0
ccdb26cb-1103-42b7-be13-5414ff764796,3
99039cd2-73ee-4750-932c-c52bcb84e442,7
85dae4b6-d339-49da-bc90-2022fdcad143,0
19b9ca72-9a69-4a16-a8dc-905a33227cde,1
d9c7ff49-3350-4ae9-8c55-d2b4472c7576,6
9bdb0c49-cfed-437d-9214-9e39fa38590d,2
cc4e04a0-623c-4eea-8779-644f7b74cd58,4
3cc75877-8978-4a9d-aed4-73006c3dcf59,1
390ca630-8ea0-47ff-babc-d3d9c2b906ef,6
cdbaf171-19a2-4b8a-98ea-86f1545fccf7,7
3c010026-f813-4e4e-abdd-d36a8970a76d,4
d3af2e8c-c0aa-41a9-b5da-ff6bdf4d5e7f,0
54f54488-9703-4d50-817f-5401555772d4,2
976212a3-3d9a-4351-b921-70a9e63d0e13,5
42013e22-9992-4c12-b623-a152bb76fafa,6
eac4a427-270d-4a57-8cd1-8ab7253364a6,8
a7eabe0a-7085-48e0-95fa-09d2169925b1,3
275e554f-2868-4dcf-9a87-c0167966d505,4
b04ec6fc-f4db-453c-877f-6fe029e065da,1
290910f3-f7aa-4748-a1da-d03578179f86,0
9f70c030-c806-412e-8eb5-db11ea34d425,0
7a280c10-e5c7-4a3a-8e52-3ff1d9dfefd2,4
e7cd3ed5-8761-4872-8499-8079137d3f1c,0
328a6035-23db-4ddd-aa37-a0ab12b8d022,2
1bc55c26-799c-47eb-874a-3730658c3b39,1
a4f64da8-cde7-4c2d-9bd4-c2e990fa5a4c,0
a815b825-f196-4230-ad95-c7f19e144ea8,3
1afeb8b4-2314-4356-92ab-603e871dc415,4
d9dbcbe4-31fb-413c-ba84-75a3d64bb76d,6
4d60e1bb-5a31-42da-afc0-eb4dbe2b5458,7
9e648d48-caf8-413a-abe1-8dce3a2b1571,1
16f26d1d-4254-4f32-a155-b30d983c3375,3
99643dc3-ee1a-4686-84d0-13244f38e39f,1
3f96ff8f-d20e-4c24-b79a-77dcbfd9d86a,5
c501b12c-00bc-4571-a34d-bb303fba49e7,8
2dcb905d-bc95-4b01-ae76-6e1ec18bfe11,0
671b887c-811f-4c8c-b5a4-5d223bde26e6,0
bb7f3941-b143-4136-8fe0-f3f49664bcf6,2
70a4a2be-a79f-477f-baa2-92d140d3e6ad,2
7f56b43c-aa93-48b4-b55a-fdce20074c2a,7
221a5bff-9b0a-4d45-8ada-f27fa8d4704b,7
222c5412-aa3f-47a5-b529-ed1b944bcc69,3
ab17565b-c795-4fc6-9fc1-f3dd7de32d5e,6
86d3331a-2d06-4cc3-a81e-b586ae7a58d3,2
6dccbd1f-a7e8-4333-8b81-a5e327bae56a,5
8dfb46a1-1c5a-470d-8d81-d4169a86f6b5,0
48ac0d17-1319-44d4-83ef-8cedb39100d4,5
a425420d-8daa-4243-9e60-47a831711ff8,2
428353d8-0fb5-4d5b-b27f-5438a378895c,0
14f53283-ff2a-40e2-80b8-1e7ee8d74aa4,0
b23d4dcf-52a4-4e83-ad84-0ff500eb5a31,1
691bedfb-73c6-44fc-85db-55c3cebf8303,6
072b9f7e-e918-4eb3-a906-43bd00f0fd93,1
f9d9334a-421e-4e78-bddb-2974aab25d1c,0
599e98fc-4c05-4e22-8e42-4d0508420c8f,4
2e0d86b8-9851-4412-9b70-91aafa29340f,2
58347b01-1b91-46e5-ba43-48d6e03555e9,2
cc3fa399-cf41-4514-ac99-6d41fec9c027,4
76560a60-4438-42e3-ae71-5b7bf5ee4f69,3
65a5239d-7a72-4f63-b5d2-9518f002ff60,3
44567f7c-9ab6-41d5-b64f-09d4f366c819,2
dac6c58b-e3e3-4f71-b67c-135cc164a40f,0
6e5e43bf-e13b-40b0-b1cd-83d4020b5ce0,1
a31b3650-7f9e-4548-88cf-95e24b26f2bb,4
49c7b1da-0b2e-4fef-b307-b56cbfacfeff,2
c7e7f473-615b-42ec-9a71-8daadfe5314f,0
23a6c82b-2972-4708-9f65-4e8b2ee1e66e,0
3445bf87-db8f-4123-bce3-4b8879e96f98,0
4043d872-a64a-499e-8232-b1a503582f5b,0
7ff05472-7dd6-4e6e-8e29-d0a487da406d,1
bf741635-7430-4dfa-80c5-cc146778605c,2
8b1a0efd-27be-41bc-91a3-dea139224486,7
d439da9d-466c-4843-8fde-e66e463f02f3,5
f7a78edc-0dd4-400a-a2b1-c4ac5431d43f,0
cdbfbe15-9905-463b-b9ee-432406477f5e,1
dbae6c0a-4e03-426a-bdb1-b550faa2850a,2
8ce0aede-02d2-47f4-882d-708fc8f86a5a,3
aa07757c-8511-4d1c-b585-edbbe107ca90,2
636b32a1-9bc2-42f4-a95d-094e4af9d030,2
cd4fc956-86f0-4a0e-88b3-c84fdf8d4907,0
05dda087-bd28-429c-ad4e-d9b92ed7d14c,0
fdb9b6ae-d610-42cb-b410-b546785ccd0c,1
4dcb99b4-93fd-4d82-87bb-0f6b66d25e16,0
437c9d81-8a15-4bec-8215-c1f3990495f0,3
a522ac0a-080c-4aa0-91bf-d3dda16e18be,5
1223d2bd-4507-4d32-af60-de9d49d16da4,2
76c417cb-10aa-4b84-bbd3-e0393d9afd92,7
87d00b44-f431-4b80-98ef-61e1ad2543c5,0
d4db47a2-690b-44c4-aba9-f56db598d9cc,7
37e1a565-9bb9-4c94-bee8-c5fc803edf86,6
867b7fc6-4410-4402-b8e8-04675b2bd459,8
cb3d7892-3eec-45e4-9665-51a6280b31ad,1
f6e4dc29-d657-44e9-a390-b8492887b2a0,0
3b90bdda-97db-448a-aef9-64b9d1a59ba1,2
488eaa16-2819-45de-a57b-cc6f44fa1fae,0
35b82856-7347-4e29-9048-927fdafa9a27,2
31d379f2-e562-4ce0-a080-43da7ed1d69e,0
94fcbce9-cf35-46eb-9fa3-bfb1fc875c45,3
3fcdf1a3-2732-4106-81ab-5fefe0f97cca,7
34adb374-c763-4b86-9f2c-40777053f6c2,5
86af0579-aba7-4bbf-9439-b604cbf35bd1,0
099459ec-e5f4-404e-9f25-5c30e8ff92ac,4
bc3e25b5-75b7-4313-b5d7-70808b4faa73,1
ba104dce-6464-4407-b330-7e21370c9037,6
817f43e7-f71c-46be-a1de-4b2bcf52a99c,2
15e4636d-37f1-4587-ba6d-2cbab790c794,5
1c6992f5-97ae-49bd-91d1-ee471b954a6b,1
6d8a4019-19ef-4c38-ad93-8f2c0f3b0cee,4
d0aa99b3-b106-45db-ba67-e113c1a7859c,3
8f428541-80f2-4b6d-9f9f-c3b390c62914,0
435bbd94-cd18-4681-a9f9-159a44b177e1,6
d67dec2d-099e-4211-9009-d85bce6dc8d8,2
29a01535-54bd-4d4c-9a01-62239a01bb5b,2
34f1ab2e-9098-481b-9fe0-f3d6d69296f0,0
205a6f18-0367-4fdb-9e11-d7b6b1a88290,3
d0fe939f-70d9-4a07-b484-c9da4aee5989,3
22884e8d-494b-4dbe-a138-252626fea146,1
2fd45c51-a22d-4e15-b7cd-b052a88c1553,1
e86932c0-455e-47bd-b458-00a7fc5a1010,0
aa981662-729f-4e74-ac4a-50c744aed8cc,2
77519ec2-636d-427b-87bd-5a27ea7047fc,6
6080338a-6f8d-4844-8455-e7ff14d9163d,2
a419fc7d-7ef2-4df5-82e6-a99ba4cbe656,3
2d6f4312-7717-4ce4-b796-c26627e1dece,4
5c6553d5-6e88-4e0a-9f26-8adf27f2f14c,0
3c8b327b-fa64-4574-9827-4a7952bc1936,6
1ce1f814-1c99-40ba-b6b5-1f4ff19d9195,1
c1b077c9-b28f-400f-9c87-c35bf499e3a5,0
ea1d3a2d-4c29-4941-8788-ab45617bf4b7,8
d2e07d62-804c-4004-85b9-30c556d70047,5
09f535b1-1caf-4798-a459-1d7d392f0bc8,5
cff8d64d-b857-45bf-8c78-7122ac93258e,8
4ecc421a-a420-4b35-928f-84e9e70bd7bd,2
37466f6d-2610-4267-83df-a180b7c8e0f7,3
11316b41-19d1-4856-9937-821ccb606812,0
f01d6d2b-3b02-40d3-9009-15a2602314a4,0
b4f8c9d3-bf72-4dc3-9a2f-ea7c7afa0225,0
f7cfd540-e9f0-4d35-8fe3-5975fb17affb,3
07399d03-6033-4281-8eda-67f07dd6b33d,0
5c2609a2-f524-4743-9696-07d4966ae5d2,7
090d75a8-cd9c-4657-aeb6-27b275b8b272,0
b633cfe3-48b3-48b8-9434-e830ff0bea68,2
6e2c4673-5078-4b4f-88c4-349262352d2a,0
e0f82eeb-73c6-42db-afe0-e4ef51b00639,2
e25becca-6859-49b8-be23-fff4b1abf93d,4
45a9da69-6083-4705-8bd0-9fa12f406dc2,4
19763a4d-8b75-42e6-a026-3f84f9212d65,0
44769843-e3c1-41d2-a323-239b3456e80a,1
1e8de0d8-7bc6-4078-b661-649e707eae36,3
baef0026-634f-4d78-844f-cd7f15d697f1,2
172fe523-6f46-4d49-9f9b-6782977a8853,1
3bc17442-69b2-48dc-bf53-7ff8a5c9532e,7
836baa30-d4ff-4e6a-b18a-ffbe7a23c494,1
9766f27a-7053-4433-a0ac-0faca3ef2cf8,1
8fecb744-3adf-4def-972a-2afcadf86c0f,0
03b3b2b8-69da-42b6-8bb8-ee518c301f3d,3
b1abc73b-36ae-4235-ad26-16f9651ea0fa,7
7db533b5-4e30-46e6-8f3f-d6c7f20a139e,3
b61b0545-b8ff-4eac-beee-d57bcc406189,7
aa78e974-c70a-4b59-92b2-58e12412e29a,3
f9eef6ac-bd1e-4883-a4ba-7c77589fa6cb,2
acda7111-3e9c-49ae-abcd-705a80e22477,2
d8e119e4-f46b-4571-96cb-a759d3848233,2
392664de-7223-41d8-8f92-c94dcb40c481,4
4fb922b2-a0a8-4343-9766-263ea0569b0d,7
b24dc08e-e840-4add-b870-2955173a852b,2
afbaec18-f738-4fb4-96d3-37c3ab8776a9,1
8cd86831-0109-4731-87bd-ef7f82fc2573,0
770df2b9-c408-48d5-ae67-e7656c5ba340,1
f28a996a-8dff-41d5-94e7-318bc257fa36,0
f0a61c9c-bec9-43e3-85e8-8f576861ec5a,5
abe37b1f-1612-40dd-9db8-1a91cfd9557f,4
28ecb8b0-90d9-491f-a24a-ba907a17234a,4
ee43a42e-f954-42f4-90d0-9771118af25c,7
0b889b6b-3b3e-4982-a018-85c05191b8bf,7
b88a62da-c466-4386-a0d5-e73b11f81ea9,3
d2e53ed0-1033-4821-a134-44550f490a21,2
3b707c0b-f67a-48bc-9f6b-4df872cf30e9,0
293bf30f-6190-4074-bc98-e1725de3bda9,4
4ac26b75-360b-48a5-bcf9-5e1d83d8dadf,5
31603143-876d-4056-8438-e179a72cfff7,8
f659eddf-0f24-4fda-89b1-4ad4ece568b4,6
2e308c9f-5cc9-4c19-b5ec-8977c33ddd01,1
e898ebef-09e6-46a2-86c3-eaff303542c4,2
1c58f2af-80be-4c6f-8195-22b37845074e,8
35ae1049-c6ab-4c94-bf2c-43b0f4f65876,2
9de137ce-9632-4481-85b3-c58c037e75a4,0
8f641d60-ef4f-452c-a35d-25dbd1b15996,5
12f75859-cd8a-4223-adb6-f04d4c5dd726,0
7e6c8382-e62e-4d71-85d2-9c8393fd2061,7
5453b764-5a3f-46ca-bd33-8348da792527,1
9e3b0d78-739f-4f3a-8cf1-8a88af49c0f6,7
91a6e14a-fc86-44de-b1f3-617887d85160,4
e75b05f7-3d67-4715-9827-2164438c2842,0
5af5a23d-1a3d-4634-a01e-e097b520aab9,2
3cc02957-81b1-4323-9876-26341c870336,8
4ce46af8-958b-4380-8f89-535af23c9f10,0
c09c28f4-0ffa-404b-8363-cfbdfd767898,5
8976399f-ffac-4ce4-a89a-c59406969e9e,7
92aba74a-97c1-456e-94bc-abb920392162,5
53dc4a8b-d5dd-43d1-9da2-2f2ac606dbdd,0
72fe8b1d-02c9-4122-9893-9de6d65dd033,1
f81bb11a-cbc3-4e9e-92d9-7af77854a2c4,7
a11bf9f8-44b9-4f74-a80e-d4bde14ccefd,8
7f3e35c1-216e-417a-a7eb-1f35af7d3803,0
b59d0b23-2f06-4d30-b057-03450103f5a3,0
a7867e3c-7d90-4923-b7d5-90f064c85528,7
37396050-8d8a-4848-be2a-3da6598ebf34,2
6f879500-356c-4637-a10a-c27f0a48d586,0
402b8091-055f-48c8-a881-c8d99e62ea9a,4
f8e12625-bb1f-4111-8951-c49f368cfa96,0
792a1cef-02e2-4d7a-95ae-63b215545cdc,5
0e1afa94-4e27-4821-870c-2ac8661e0ad6,7
54523355-4ee8-4b88-81a1-eba44c9103c2,3
0451fa07-42d3-4aa2-bec7-ad8452ff77d9,4
ae9aafdc-acb8-46b2-bcbc-323edaeb4611,0
e98fb107-ea9b-4bfb-aee0-2fd355776fe7,1
1ecec962-d4b0-4f48-af76-76bb949c15c4,4
d354905d-a686-4607-b04c-af1395b3cf5e,2
d14fd15e-58dd-4124-93fa-39d9e9d61ed1,0
d97199e5-0f59-4312-94c5-6b2b1a6ae5e7,3
f1bf5260-12c2-479c-9242-4fabc0fdbe77,0
9a839121-1e43-4731-92bf-9764a1ba11d5,1
4e790c1c-6acb-4567-af57-06c1c8f39a36,4
39cd7a48-4a17-4bd2-abdd-2456c32d62e5,8
873f59e0-0f3a-46ed-9188-235d129c90b1,0
ec3d0b0f-1e0e-4545-9833-1e2591b1122b,1
602ac965-603c-4557-a775-937305c2dea6,0
387b447b-e119-4a23-af12-5558fa1aec52,2
cf1f43a2-06b7-41bd-ba1b-26b028043bc9,0
e8514151-0104-449b-ac5c-65d0f44d8aba,7
3696eaf3-9a05-4e49-be35-00bb659437cb,0
40f492dc-233c-470e-9f2c-d66c597d279f,4
5e7f322a-75a2-442e-8f6f-fab2515871fb,1
65c8bc40-49fd-47ec-8595-95cfd73cdd64,5
890d9258-e7d6-44dc-9c35-ada119e0f6ab,2
e66da415-ec63-4a32-abec-6a7a1031be01,0
8eff4e38-4aaa-45eb-86f0-c18a6aff9a84,6
0c997e36-97b8-4a5c-9d79-bf07d00beeaf,1
ba4011c6-99e4-4120-9501-0e10dfc38d75,3
2f1f2703-6276-40e7-801f-85eb83c55fdc,2
28bd0d41-cc1a-4be7-84a1-ea35be8d8a04,0
e12c4044-c584-460a-b599-47679c8dc026,5
05cf35bd-542f-44f9-85fd-94ecbf099f56,2
267517da-70b3-48e4-9355-354648035691,0
e174e23c-e214-438a-b280-c96b8b756616,8
e6827f7e-94f2-453a-a2c9-76fe6100a7e7,1
c07ae527-c37d-467a-8b1a-3b7da1db7b71,2
e6f9c0a1-f274-4877-a3fc-d977ca5b9af4,1
15968317-d8bd-4fc6-aef6-064a9d0aca03,0
0f2514cb-05c3-4a77-9169-df68b35aaa3b,4
027058b6-a8fd-40bd-9bf9-0ae3b57dced3,0
69094178-0836-408a-bacb-fe54a42d99d3,3
d632774f-82ee-4a60-9c54-df39f38a8ca5,1
52e20cea-b50c-4994-b848-4bfb39cff733,3
73da0253-708e-4536-8ec8-5024eca8084b,2
48505f13-97e5-4c3c-af87-0063b6107406,6
19d448ae-e99d-4348-89e6-d5a2399e501c,8
de8f68af-a405-4033-b019-075214b1a042,5
86fca2ad-00fa-4007-b60c-70dc8c9ce0a2,2
2c9e59b9-f547-46a2-b16a-7d04753e8492,3
5bd3535b-920d-4667-878c-12502127a1c9,8
3ccffd5f-07fc-4a45-87d1-1d1f8a35d56a,0
3058a427-ef6a-413c-8ee8-99e985bb8b85,0
74805537-1b6d-4b84-a432-07a7a220cc7a,1
6544871a-433c-447c-81a3-885614b87161,4
b4f882cc-fd3e-42e9-92cc-356ba24b10b7,2
e7b90623-c3e0-4dac-b10d-b4e85526c23b,3
eabf5f16-96bd-4524-9b5f-1a0671389521,3
1351a030-0226-472e-a4dd-eee64744a14a,2
0df3a5b1-ecd6-4f06-b464-9b96ba61031c,3
ac1d292d-948c-4609-8ef0-a94e6ef06f30,5
336c3568-95a0-4e64-9b25-df3b5c147186,1
a5c6c4c7-6627-4ea0-8500-a1b15f772f5c,2
d5dfa678-b118-4c35-8ccd-d47146a25c1d,3
768ddfce-384b-46e1-b1f3-ede5434984d5,4
8d0547fe-fe60-4df3-beca-8d6e9b53f2bf,4
3bdb494c-578a-4cc0-a2d9-7195075babfc,4
4c12721f-f16d-49ca-a185-b235fce30510,0
5b89e7bd-b1b9-4298-a2d3-4976d4c65508,1
1574c407-a3f4-4764-9e4a-ed1386a5754a,0
fa0b5b2e-c317-4cbc-8d35-b0b1100558a1,1
d8a48996-9013-4765-87e0-bad16562a4a9,0
fde56481-830e-4711-8f1a-05b304c57b60,4
1c65105f-bfb6-4f14-b156-b1e02b47567f,8
75de8695-984f-4cba-9e88-7550c4b6b8dc,0
c9273ffb-9d99-4349-8d10-c0f8d5ba178f,3
05ca1a4f-bc0c-4959-a75f-360829f6bc64,2
8df33732-d315-469b-a5cc-ad7f45eca99a,5
18c0930f-30fd-4f35-951b-e8d1a1ba271b,4
28fbcb0e-b63c-4d72-a609-73f19e06cbe9,0
6548bcf4-a8ea-43fd-9404-7d2671c706fa,1
7b56a39a-e8ca-450d-a543-7f212d471d53,0
75de54fd-d184-4138-bc1b-bfa8e8596010,5
43c86a74-05ee-4e2c-aa88-a1ab9e466976,6
c48a6b10-1f72-470a-9b77-b55319a7a97d,2
d2000e9d-a426-4db1-a543-6c72f75252de,2
f6d3881f-6d4a-4ec5-bc5a-4818a51bd618,7
dd4f91cd-b177-4e73-bc3b-c7eda6d4ee8c,5
c4f35f61-d6ab-4faa-877a-1e3d616d5b17,0
3002fe7c-176d-4359-adab-6fbb3cfc60d2,4
8710ec34-d26f-4a80-ad46-18c9c8918553,0
769f6f04-575f-46b6-8fa0-cc8c956c4ffd,1
2c2be50c-30d8-435b-8b6b-e865c5c03aa2,2
e11f0e32-73bb-4b68-ab5a-1d1572925c78,2
aa3a3b8b-f6b7-4f18-acd5-920cf7b1aeec,4
34ed8384-9571-4753-875e-90082ba7e221,0
042fcff9-8f86-430c-84db-b5116d7ee9d2,5
62aa1b4b-5235-4127-a1d0-c63f54d06be6,8
086d1d11-2213-47a7-becf-a68e6a1fb104,1
6e4c10f4-a58e-4d7e-83fc-f6ab95ae9161,3
6d8c3443-fd2d-4e7d-a9d0-2922f04b72c6,4
686a4ce1-41b7-4fd0-9946-30861cffe1c2,5
d48b356c-765b-4f48-9085-392fe76bc66e,3
c0d91929-e3c9-4c50-a592-f02ea3cdfd14,6
2c577c0f-8d13-4488-8be7-9224dd68c334,1
410ae1c1-60fa-4d98-837b-d11c18ebbd68,7
3221ab60-a487-4395-b578-fb7264057d07,2
122dcc14-4925-4d49-ae12-437b4e511de5,1
74ea5521-1d14-4a2c-a295-4b3c8a5d777a,5
fd032546-988c-4002-a6c6-96f6525208f7,0
c5ed2095-300f-4e9e-b1dc-4db71f2d7ed7,0
1f342c85-e1a9-4d1b-9428-dbc34417df9e,8
bf098143-6987-49cc-8412-711a41ace61b,3
08f20862-0577-4775-88ff-e2f25dadb42c,3
19788a0f-79ce-431d-bafa-027e14683274,3
92f83ca5-8a7b-47f2-8921-555fe11b5a56,2
0ab0dc97-333b-4c47-8f2f-e052671731e7,4
b00437eb-b138-47bf-9246-ab94a6368fa3,1
2ea03a23-e3bb-4298-93b0-5abe32e793e8,6
66f6a70a-badc-48b8-b478-1d07e54e989d,2
b91ee282-af5e-4964-a652-4c39893c1400,5
6c048b51-68d4-4f40-a1d8-0f9743d119a3,1
7fb1ea25-b720-49ae-b65a-33e9c5c56375,0
09d97af6-a294-46fa-828c-a43a37b5ac07,7
6edea0ea-4309-4983-b92e-19c307189be8,0
86928dbc-e83b-4fe3-aa5e-f8328bc1ec23,4
df2e7176-c622-4187-aa8f-526f7b27cc87,7
4b64891b-099b-49ef-8380-b5e4cff342b8,3
cf1e4a80-b761-42bd-b0e4-200812f53128,5
2e1c0fca-c072-4ac4-a93d-fcc531e316c1,5
a473a082-9635-4065-bc7f-d07238856690,1
5ad8c90c-d524-484d-94a7-e5f41aa9eea2,0
19893c15-2f56-456a-99b7-9bffa8cd4fc7,0
483c690e-9570-4c49-9aa0-c25e9091e65c,2
761cf945-60f3-4dac-a55e-0e23c42e618c,4
abbed47b-8932-43b0-aa80-c4a8b07fbd10,6
1ca898e0-2c51-4f11-bd5d-004091404c41,4
b0c3543a-d57a-41bd-aa8a-901ee3ef7980,0
404273e0-2159-4300-aada-9d1870972479,3
4e3db24e-2d4f-4aa5-81bc-ef0f593bba3f,1
c565312c-32d3-4d14-9a75-730826f5ba81,5
52937353-962b-41f7-b44e-a58e9fb839bf,4
313cec0a-e658-4851-aa42-c6eea891508a,2
2c8aac43-2de7-403a-bb4f-335ae1d023f6,3
73450bef-eabf-4043-9df2-3c3cff564420,6
28f3edc4-5b14-4f7f-9d89-9c9cbcf7a51f,1
824d38f0-1c96-4d2e-9bb9-55a358df13a2,0
a0dedeba-6362-4dca-a5d9-cf0e908e4459,4
86291a51-c432-4bb0-b195-07655cfccc19,2
fc29c275-0c02-430e-8cbf-2af6a30aaa39,4
209980c2-472a-4731-9a1f-ffc240261cc6,1
698c9a79-9720-4848-bcc6-a28c6754cc0e,0
840c7898-5e06-49a4-a9ee-e0771f3cc09d,0
2e08457d-c45a-4e83-aee0-f6072289a460,4
e39f3f44-99b8-44c9-98ad-9dabc2001e1b,2
d7a46d62-f2bf-4864-a41e-5cd1a532497b,2
ad4c40bc-ca59-4e53-94eb-293f72149c06,1
18deb024-f3b6-4096-b605-52738ccef3b0,4
ccaf9bb4-81cb-4012-8336-071a6d706330,2
e45372a9-553f-4ccf-a60e-3abb912f5389,7
fb7ac09b-1044-4651-9c93-42eabd94eda8,2
0a995db8-20de-415f-9993-f2fcbd83f302,3
0fb08c6c-b6dc-45e3-b336-721cd47dd8f7,4
3d9c10f3-aab7-469e-b73e-3c844849b0b8,6
7bb5eab9-d134-4bb3-8366-f211567e12f4,1
2d7b3262-0483-403a-80b2-7b7b87ac559b,0
c121f513-19eb-4727-8a28-cfb5d1ba8bb5,2
8c1d00b0-4ee4-4b6c-bbb2-5d538f5cccab,3
abb98a3a-e220-46f4-a749-4aebd0e41e59,4
5d3e07c5-28c9-4d64-b2dc-d6e001b8bbdd,1
0dd202a6-c388-4b99-b3e5-b1e4ceae4a6b,7
56108f4b-3cfa-45b3-b0b1-5638fa9ae5b3,0
b1aa1dfe-0059-48a5-9b33-592f0e339f0c,1
8e316cd0-27e2-4372-b1cc-d7b813f64603,4
e179d145-9376-42b7-89d9-8235107b6d4b,5
5ff1dcb4-d881-4651-8e82-3fe6087ac4ee,3
76f73827-7f94-4bf4-9376-5adc736e4e18,4
1a276b9c-da50-4704-b09c-bbf3fb434ad3,0
d6486e3b-6f06-4d66-93f6-cdf3a3d86247,7
efb15389-7f00-4181-b1ee-a74e89fab5ba,4
579027d2-9d27-4682-8f1e-aca975b1da98,5
ee4add97-9889-45d3-8585-42aa4d406af6,0
dccb5351-f551-4b0a-ae5e-4122248344cf,2
9fdd0820-ffb4-4722-a22e-9ffa8837b79a,4
3e3146d5-1f2d-4ce5-86a5-a0f6ab3a710a,0
cd0d2d8f-a2ff-4ea3-ad3e-61fdbcbd8f86,3
e0f24a60-9e8d-404b-ba46-5b2370b97289,4
1a0e17d7-76bb-411a-925a-36c7cf329d49,7
7be80dff-cc04-4a09-bb5a-c2fb049f3063,6
ada16931-7abe-4b86-ab71-ccd4d80ef344,1
10ec5a5d-67a7-4bae-b9f7-65b4adfb4fe4,2
0f6e5854-2045-4e37-aeb9-e020e0e92728,2
9110fba6-eb44-4968-bb9c-af6f2596db14,1
0fbc929e-f136-42fa-bb53-7ee4ac4161f1,5
8d0bbac1-30fc-4fd8-b64c-941ef0d929c0,1
f99738b6-4405-43a7-a986-47f7b2b7e0a3,5
